[205, 258, 292], [205, 258, 269]
[14, 15, 135], [14, 124, 135]
[14, 15, 135], [14, 135, 312]
[14, 15, 135], [14, 135, 186]
[14, 124, 135], [14, 135, 312]
[14, 124, 135], [14, 135, 186]
[14, 135, 312], [14, 135, 186]
[14, 15, 135], [15, 135, 312]
[14, 15, 135], [15, 123, 135]
[14, 15, 135], [15, 135, 247]
[14, 15, 135], [15, 43, 135]
[14, 15, 135], [15, 56, 135]
[15, 135, 312], [15, 123, 135]
[15, 135, 312], [15, 135, 247]
[15, 135, 312], [15, 43, 135]
[15, 135, 312], [15, 56, 135]
[15, 123, 135], [15, 135, 247]
[15, 123, 135], [15, 43, 135]
[15, 123, 135], [15, 56, 135]
[15, 135, 247], [15, 43, 135]
[15, 135, 247], [15, 56, 135]
[15, 43, 135], [15, 56, 135]
[55, 135, 225], [55, 122, 135]
[55, 135, 225], [55, 135, 246]
[55, 135, 225], [55, 56, 135]
[55, 135, 225], [55, 111, 135]
[55, 135, 225], [55, 135, 277]
[55, 122, 135], [55, 135, 246]
[55, 122, 135], [55, 56, 135]
[55, 122, 135], [55, 111, 135]
[55, 122, 135], [55, 135, 277]
[55, 135, 246], [55, 56, 135]
[55, 135, 246], [55, 111, 135]
[55, 135, 246], [55, 135, 277]
[55, 56, 135], [55, 111, 135]
[55, 56, 135], [55, 135, 277]
[55, 111, 135], [55, 135, 277]
[55, 135, 225], [55, 87, 225]
[55, 135, 225], [135, 225, 286]
[145, 272, 281], [145, 166, 272]
[145, 272, 281], [136, 145, 272]
[145, 272, 281], [145, 269, 272]
[145, 166, 272], [136, 145, 272]
[145, 166, 272], [145, 269, 272]
[136, 145, 272], [145, 269, 272]
[89, 134, 229], [89, 134, 243]
[89, 134, 229], [89, 134, 249]
[89, 134, 229], [6, 89, 134]
[89, 134, 229], [89, 134, 230]
[89, 134, 229], [89, 134, 228]
[89, 134, 229], [89, 90, 134]
[89, 134, 229], [89, 113, 134]
[89, 134, 243], [89, 134, 249]
[89, 134, 243], [6, 89, 134]
[89, 134, 243], [89, 134, 230]
[89, 134, 243], [89, 134, 228]
[89, 134, 243], [89, 90, 134]
[89, 134, 243], [89, 113, 134]
[89, 134, 249], [6, 89, 134]
[89, 134, 249], [89, 134, 230]
[89, 134, 249], [89, 134, 228]
[89, 134, 249], [89, 90, 134]
[89, 134, 249], [89, 113, 134]
[6, 89, 134], [89, 134, 230]
[6, 89, 134], [89, 134, 228]
[6, 89, 134], [89, 90, 134]
[6, 89, 134], [89, 113, 134]
[89, 134, 230], [89, 134, 228]
[89, 134, 230], [89, 90, 134]
[89, 134, 230], [89, 113, 134]
[89, 134, 228], [89, 90, 134]
[89, 134, 228], [89, 113, 134]
[89, 90, 134], [89, 113, 134]
[89, 134, 229], [134, 229, 243]
[89, 134, 229], [6, 134, 229]
[89, 134, 229], [134, 212, 229]
[89, 134, 229], [105, 134, 229]
[89, 134, 229], [12, 134, 229]
[134, 229, 243], [6, 134, 229]
[134, 229, 243], [134, 212, 229]
[134, 229, 243], [105, 134, 229]
[134, 229, 243], [12, 134, 229]
[6, 134, 229], [134, 212, 229]
[6, 134, 229], [105, 134, 229]
[6, 134, 229], [12, 134, 229]
[134, 212, 229], [105, 134, 229]
[134, 212, 229], [12, 134, 229]
[105, 134, 229], [12, 134, 229]
[43, 124, 277], [14, 43, 124]
[43, 124, 277], [43, 186, 277]
[207, 254, 296], [203, 207, 254]
[207, 254, 296], [36, 207, 254]
[207, 254, 296], [207, 215, 254]
[203, 207, 254], [36, 207, 254]
[203, 207, 254], [207, 215, 254]
[36, 207, 254], [207, 215, 254]
[207, 254, 296], [207, 213, 296]
[207, 254, 296], [207, 249, 296]
[207, 254, 296], [207, 208, 296]
[207, 254, 296], [207, 234, 296]
[207, 254, 296], [207, 256, 296]
[207, 254, 296], [207, 296, 326]
[207, 213, 296], [207, 249, 296]
[207, 213, 296], [207, 208, 296]
[207, 213, 296], [207, 234, 296]
[207, 213, 296], [207, 256, 296]
[207, 213, 296], [207, 296, 326]
[207, 249, 296], [207, 208, 296]
[207, 249, 296], [207, 234, 296]
[207, 249, 296], [207, 256, 296]
[207, 249, 296], [207, 296, 326]
[207, 208, 296], [207, 234, 296]
[207, 208, 296], [207, 256, 296]
[207, 208, 296], [207, 296, 326]
[207, 234, 296], [207, 256, 296]
[207, 234, 296], [207, 296, 326]
[207, 256, 296], [207, 296, 326]
[207, 254, 296], [223, 254, 296]
[207, 254, 296], [208, 254, 296]
[207, 254, 296], [254, 296, 326]
[223, 254, 296], [208, 254, 296]
[223, 254, 296], [254, 296, 326]
[208, 254, 296], [254, 296, 326]
[26, 74, 102], [26, 74, 75]
[26, 74, 102], [26, 102, 167]
[26, 74, 102], [74, 75, 102]
[55, 246, 286], [55, 87, 246]
[55, 246, 286], [55, 246, 247]
[55, 246, 286], [55, 135, 246]
[55, 246, 286], [55, 72, 246]
[55, 246, 286], [55, 82, 246]
[55, 87, 246], [55, 246, 247]
[55, 87, 246], [55, 135, 246]
[55, 87, 246], [55, 72, 246]
[55, 87, 246], [55, 82, 246]
[55, 246, 247], [55, 135, 246]
[55, 246, 247], [55, 72, 246]
[55, 246, 247], [55, 82, 246]
[55, 135, 246], [55, 72, 246]
[55, 135, 246], [55, 82, 246]
[55, 72, 246], [55, 82, 246]
[55, 246, 286], [55, 232, 286]
[55, 246, 286], [55, 247, 286]
[55, 246, 286], [55, 88, 286]
[55, 246, 286], [55, 56, 286]
[55, 246, 286], [55, 108, 286]
[55, 246, 286], [55, 107, 286]
[55, 246, 286], [55, 87, 286]
[55, 246, 286], [55, 261, 286]
[55, 232, 286], [55, 247, 286]
[55, 232, 286], [55, 88, 286]
[55, 232, 286], [55, 56, 286]
[55, 232, 286], [55, 108, 286]
[55, 232, 286], [55, 107, 286]
[55, 232, 286], [55, 87, 286]
[55, 232, 286], [55, 261, 286]
[55, 247, 286], [55, 88, 286]
[55, 247, 286], [55, 56, 286]
[55, 247, 286], [55, 108, 286]
[55, 247, 286], [55, 107, 286]
[55, 247, 286], [55, 87, 286]
[55, 247, 286], [55, 261, 286]
[55, 88, 286], [55, 56, 286]
[55, 88, 286], [55, 108, 286]
[55, 88, 286], [55, 107, 286]
[55, 88, 286], [55, 87, 286]
[55, 88, 286], [55, 261, 286]
[55, 56, 286], [55, 108, 286]
[55, 56, 286], [55, 107, 286]
[55, 56, 286], [55, 87, 286]
[55, 56, 286], [55, 261, 286]
[55, 108, 286], [55, 107, 286]
[55, 108, 286], [55, 87, 286]
[55, 108, 286], [55, 261, 286]
[55, 107, 286], [55, 87, 286]
[55, 107, 286], [55, 261, 286]
[55, 87, 286], [55, 261, 286]
[55, 246, 286], [87, 246, 286]
[57, 78, 79], [57, 77, 78]
[57, 78, 79], [57, 78, 175]
[57, 77, 78], [57, 78, 175]
[35, 148, 297], [35, 148, 244]
[35, 148, 297], [35, 147, 148]
[35, 148, 244], [35, 147, 148]
[35, 148, 297], [147, 148, 297]
[113, 217, 243], [18, 113, 217]
[87, 247, 286], [87, 88, 247]
[87, 247, 286], [87, 246, 247]
[87, 247, 286], [87, 247, 264]
[87, 247, 286], [55, 87, 247]
[87, 247, 286], [87, 247, 266]
[87, 88, 247], [87, 246, 247]
[87, 88, 247], [87, 247, 264]
[87, 88, 247], [55, 87, 247]
[87, 88, 247], [87, 247, 266]
[87, 246, 247], [87, 247, 264]
[87, 246, 247], [55, 87, 247]
[87, 246, 247], [87, 247, 266]
[87, 247, 264], [55, 87, 247]
[87, 247, 264], [87, 247, 266]
[55, 87, 247], [87, 247, 266]
[87, 247, 286], [55, 247, 286]
[87, 247, 286], [247, 264, 286]
[87, 247, 286], [245, 247, 286]
[55, 247, 286], [247, 264, 286]
[55, 247, 286], [245, 247, 286]
[247, 264, 286], [245, 247, 286]
[145, 166, 276], [145, 268, 276]
[145, 166, 276], [144, 166, 276]
[145, 166, 276], [166, 276, 285]
[145, 166, 276], [166, 268, 276]
[144, 166, 276], [166, 276, 285]
[144, 166, 276], [166, 268, 276]
[166, 276, 285], [166, 268, 276]
[58, 221, 302], [30, 58, 221]
[58, 221, 302], [58, 132, 221]
[30, 58, 221], [58, 132, 221]
[98, 184, 320], [72, 184, 320]
[65, 264, 312], [232, 264, 312]
[65, 264, 312], [264, 312, 317]
[232, 264, 312], [264, 312, 317]
[55, 122, 135], [82, 122, 135]
[6, 18, 218], [6, 18, 219]
[6, 18, 218], [6, 18, 112]
[6, 18, 219], [6, 18, 112]
[6, 18, 218], [18, 218, 219]
[6, 18, 218], [18, 112, 218]
[18, 218, 219], [18, 112, 218]
[89, 112, 113], [89, 113, 298]
[89, 112, 113], [89, 113, 134]
[89, 113, 298], [89, 113, 134]
[6, 105, 217], [6, 216, 217]
[6, 105, 217], [6, 217, 222]
[6, 105, 217], [5, 6, 217]
[6, 105, 217], [6, 112, 217]
[6, 216, 217], [6, 217, 222]
[6, 216, 217], [5, 6, 217]
[6, 216, 217], [6, 112, 217]
[6, 217, 222], [5, 6, 217]
[6, 217, 222], [6, 112, 217]
[5, 6, 217], [6, 112, 217]
[6, 105, 217], [18, 105, 217]
[77, 163, 277], [58, 77, 277]
[77, 163, 277], [163, 186, 277]
[77, 163, 277], [82, 163, 277]
[163, 186, 277], [82, 163, 277]
[60, 99, 174], [72, 99, 174]
[60, 99, 174], [98, 99, 174]
[60, 99, 174], [99, 126, 174]
[72, 99, 174], [98, 99, 174]
[72, 99, 174], [99, 126, 174]
[98, 99, 174], [99, 126, 174]
[89, 134, 249], [46, 89, 249]
[89, 134, 249], [134, 249, 259]
[72, 184, 320], [72, 317, 320]
[111, 135, 277], [111, 135, 236]
[111, 135, 277], [82, 111, 135]
[111, 135, 277], [111, 135, 237]
[111, 135, 277], [111, 135, 186]
[111, 135, 277], [55, 111, 135]
[111, 135, 236], [82, 111, 135]
[111, 135, 236], [111, 135, 237]
[111, 135, 236], [111, 135, 186]
[111, 135, 236], [55, 111, 135]
[82, 111, 135], [111, 135, 237]
[82, 111, 135], [111, 135, 186]
[82, 111, 135], [55, 111, 135]
[111, 135, 237], [111, 135, 186]
[111, 135, 237], [55, 111, 135]
[111, 135, 186], [55, 111, 135]
[111, 135, 277], [135, 236, 277]
[111, 135, 277], [135, 245, 277]
[111, 135, 277], [135, 186, 277]
[111, 135, 277], [124, 135, 277]
[111, 135, 277], [135, 239, 277]
[111, 135, 277], [56, 135, 277]
[111, 135, 277], [55, 135, 277]
[135, 236, 277], [135, 245, 277]
[135, 236, 277], [135, 186, 277]
[135, 236, 277], [124, 135, 277]
[135, 236, 277], [135, 239, 277]
[135, 236, 277], [56, 135, 277]
[135, 236, 277], [55, 135, 277]
[135, 245, 277], [135, 186, 277]
[135, 245, 277], [124, 135, 277]
[135, 245, 277], [135, 239, 277]
[135, 245, 277], [56, 135, 277]
[135, 245, 277], [55, 135, 277]
[135, 186, 277], [124, 135, 277]
[135, 186, 277], [135, 239, 277]
[135, 186, 277], [56, 135, 277]
[135, 186, 277], [55, 135, 277]
[124, 135, 277], [135, 239, 277]
[124, 135, 277], [56, 135, 277]
[124, 135, 277], [55, 135, 277]
[135, 239, 277], [56, 135, 277]
[135, 239, 277], [55, 135, 277]
[56, 135, 277], [55, 135, 277]
[9, 10, 133], [9, 133, 258]
[9, 10, 133], [9, 133, 265]
[9, 10, 133], [9, 133, 281]
[9, 10, 133], [9, 133, 276]
[9, 133, 258], [9, 133, 265]
[9, 133, 258], [9, 133, 281]
[9, 133, 258], [9, 133, 276]
[9, 133, 265], [9, 133, 281]
[9, 133, 265], [9, 133, 276]
[9, 133, 281], [9, 133, 276]
[9, 10, 133], [10, 11, 133]
[9, 10, 133], [10, 70, 133]
[9, 10, 133], [10, 133, 281]
[9, 10, 133], [10, 37, 133]
[10, 11, 133], [10, 70, 133]
[10, 11, 133], [10, 133, 281]
[10, 11, 133], [10, 37, 133]
[10, 70, 133], [10, 133, 281]
[10, 70, 133], [10, 37, 133]
[10, 133, 281], [10, 37, 133]
[181, 192, 309], [181, 182, 192]
[181, 192, 309], [175, 181, 192]
[181, 182, 192], [175, 181, 192]
[107, 108, 130], [4, 108, 130]
[132, 161, 191], [84, 132, 161]
[132, 161, 191], [84, 132, 191]
[132, 161, 191], [138, 161, 191]
[132, 161, 191], [161, 191, 210]
[132, 161, 191], [161, 191, 324]
[132, 161, 191], [161, 179, 191]
[132, 161, 191], [31, 161, 191]
[132, 161, 191], [84, 161, 191]
[132, 161, 191], [32, 161, 191]
[138, 161, 191], [161, 191, 210]
[138, 161, 191], [161, 191, 324]
[138, 161, 191], [161, 179, 191]
[138, 161, 191], [31, 161, 191]
[138, 161, 191], [84, 161, 191]
[138, 161, 191], [32, 161, 191]
[161, 191, 210], [161, 191, 324]
[161, 191, 210], [161, 179, 191]
[161, 191, 210], [31, 161, 191]
[161, 191, 210], [84, 161, 191]
[161, 191, 210], [32, 161, 191]
[161, 191, 324], [161, 179, 191]
[161, 191, 324], [31, 161, 191]
[161, 191, 324], [84, 161, 191]
[161, 191, 324], [32, 161, 191]
[161, 179, 191], [31, 161, 191]
[161, 179, 191], [84, 161, 191]
[161, 179, 191], [32, 161, 191]
[31, 161, 191], [84, 161, 191]
[31, 161, 191], [32, 161, 191]
[84, 161, 191], [32, 161, 191]
[3, 32, 107], [3, 32, 38]
[43, 186, 277], [43, 135, 186]
[301, 303, 305], [273, 301, 303]
[9, 11, 303], [10, 11, 303]
[66, 85, 108], [7, 66, 108]
[66, 85, 108], [8, 66, 108]
[66, 85, 108], [66, 76, 108]
[66, 85, 108], [66, 92, 108]
[7, 66, 108], [8, 66, 108]
[7, 66, 108], [66, 76, 108]
[7, 66, 108], [66, 92, 108]
[8, 66, 108], [66, 76, 108]
[8, 66, 108], [66, 92, 108]
[66, 76, 108], [66, 92, 108]
[66, 85, 108], [4, 85, 108]
[66, 85, 108], [47, 85, 108]
[66, 85, 108], [85, 107, 108]
[4, 85, 108], [47, 85, 108]
[4, 85, 108], [85, 107, 108]
[47, 85, 108], [85, 107, 108]
[205, 280, 299], [205, 258, 280]
[205, 280, 299], [145, 205, 280]
[205, 258, 280], [145, 205, 280]
[205, 280, 299], [172, 205, 299]
[205, 280, 299], [205, 299, 303]
[205, 280, 299], [205, 288, 299]
[205, 280, 299], [205, 281, 299]
[205, 280, 299], [205, 258, 299]
[205, 280, 299], [166, 205, 299]
[205, 280, 299], [205, 265, 299]
[172, 205, 299], [205, 299, 303]
[172, 205, 299], [205, 288, 299]
[172, 205, 299], [205, 281, 299]
[172, 205, 299], [205, 258, 299]
[172, 205, 299], [166, 205, 299]
[172, 205, 299], [205, 265, 299]
[205, 299, 303], [205, 288, 299]
[205, 299, 303], [205, 281, 299]
[205, 299, 303], [205, 258, 299]
[205, 299, 303], [166, 205, 299]
[205, 299, 303], [205, 265, 299]
[205, 288, 299], [205, 281, 299]
[205, 288, 299], [205, 258, 299]
[205, 288, 299], [166, 205, 299]
[205, 288, 299], [205, 265, 299]
[205, 281, 299], [205, 258, 299]
[205, 281, 299], [166, 205, 299]
[205, 281, 299], [205, 265, 299]
[205, 258, 299], [166, 205, 299]
[205, 258, 299], [205, 265, 299]
[166, 205, 299], [205, 265, 299]
[205, 280, 299], [280, 281, 299]
[205, 280, 299], [280, 288, 299]
[205, 280, 299], [258, 280, 299]
[280, 281, 299], [280, 288, 299]
[280, 281, 299], [258, 280, 299]
[280, 288, 299], [258, 280, 299]
[60, 73, 196], [60, 73, 184]
[60, 73, 196], [60, 184, 196]
[83, 127, 302], [83, 127, 186]
[83, 127, 302], [83, 186, 302]
[83, 127, 302], [83, 175, 302]
[83, 186, 302], [83, 175, 302]
[83, 127, 302], [127, 186, 302]
[83, 127, 302], [58, 127, 302]
[83, 127, 302], [82, 127, 302]
[83, 127, 302], [127, 163, 302]
[83, 127, 302], [127, 206, 302]
[127, 186, 302], [58, 127, 302]
[127, 186, 302], [82, 127, 302]
[127, 186, 302], [127, 163, 302]
[127, 186, 302], [127, 206, 302]
[58, 127, 302], [82, 127, 302]
[58, 127, 302], [127, 163, 302]
[58, 127, 302], [127, 206, 302]
[82, 127, 302], [127, 163, 302]
[82, 127, 302], [127, 206, 302]
[127, 163, 302], [127, 206, 302]
[63, 98, 189], [63, 98, 195]
[63, 98, 189], [63, 98, 99]
[63, 98, 189], [63, 98, 173]
[63, 98, 189], [63, 98, 174]
[63, 98, 195], [63, 98, 99]
[63, 98, 195], [63, 98, 173]
[63, 98, 195], [63, 98, 174]
[63, 98, 99], [63, 98, 173]
[63, 98, 99], [63, 98, 174]
[63, 98, 173], [63, 98, 174]
[63, 98, 189], [49, 63, 189]
[73, 75, 187], [73, 187, 196]
[73, 75, 187], [49, 73, 187]
[73, 75, 187], [73, 118, 187]
[73, 187, 196], [49, 73, 187]
[73, 187, 196], [73, 118, 187]
[49, 73, 187], [73, 118, 187]
[64, 115, 116], [64, 114, 116]
[64, 115, 116], [64, 65, 116]
[64, 114, 116], [64, 65, 116]
[64, 115, 116], [91, 115, 116]
[64, 115, 116], [33, 115, 116]
[64, 115, 116], [65, 115, 116]
[64, 115, 116], [32, 115, 116]
[64, 115, 116], [28, 115, 116]
[91, 115, 116], [33, 115, 116]
[91, 115, 116], [65, 115, 116]
[91, 115, 116], [32, 115, 116]
[91, 115, 116], [28, 115, 116]
[33, 115, 116], [65, 115, 116]
[33, 115, 116], [32, 115, 116]
[33, 115, 116], [28, 115, 116]
[65, 115, 116], [32, 115, 116]
[65, 115, 116], [28, 115, 116]
[32, 115, 116], [28, 115, 116]
[111, 135, 236], [111, 236, 241]
[111, 135, 236], [111, 236, 277]
[111, 135, 236], [56, 111, 236]
[111, 236, 241], [111, 236, 277]
[111, 236, 241], [56, 111, 236]
[111, 236, 277], [56, 111, 236]
[111, 135, 236], [135, 236, 277]
[8, 48, 92], [8, 48, 115]
[8, 48, 92], [4, 8, 48]
[8, 48, 92], [8, 48, 97]
[8, 48, 92], [8, 48, 85]
[8, 48, 92], [8, 48, 108]
[8, 48, 92], [8, 48, 70]
[8, 48, 92], [8, 47, 48]
[8, 48, 115], [4, 8, 48]
[8, 48, 115], [8, 48, 97]
[8, 48, 115], [8, 48, 85]
[8, 48, 115], [8, 48, 108]
[8, 48, 115], [8, 48, 70]
[8, 48, 115], [8, 47, 48]
[4, 8, 48], [8, 48, 97]
[4, 8, 48], [8, 48, 85]
[4, 8, 48], [8, 48, 108]
[4, 8, 48], [8, 48, 70]
[4, 8, 48], [8, 47, 48]
[8, 48, 97], [8, 48, 85]
[8, 48, 97], [8, 48, 108]
[8, 48, 97], [8, 48, 70]
[8, 48, 97], [8, 47, 48]
[8, 48, 85], [8, 48, 108]
[8, 48, 85], [8, 48, 70]
[8, 48, 85], [8, 47, 48]
[8, 48, 108], [8, 48, 70]
[8, 48, 108], [8, 47, 48]
[8, 48, 70], [8, 47, 48]
[8, 48, 92], [8, 92, 127]
[8, 48, 92], [8, 92, 116]
[8, 48, 92], [8, 92, 108]
[8, 48, 92], [8, 92, 97]
[8, 92, 127], [8, 92, 116]
[8, 92, 127], [8, 92, 108]
[8, 92, 127], [8, 92, 97]
[8, 92, 116], [8, 92, 108]
[8, 92, 116], [8, 92, 97]
[8, 92, 108], [8, 92, 97]
[8, 48, 92], [47, 48, 92]
[8, 48, 92], [3, 48, 92]
[47, 48, 92], [3, 48, 92]
[102, 109, 318], [75, 102, 109]
[61, 64, 114], [32, 61, 114]
[61, 64, 114], [61, 114, 116]
[61, 64, 114], [33, 61, 114]
[61, 64, 114], [61, 65, 114]
[61, 64, 114], [61, 108, 114]
[61, 64, 114], [61, 114, 121]
[61, 64, 114], [61, 114, 117]
[61, 64, 114], [61, 114, 115]
[61, 64, 114], [16, 61, 114]
[61, 64, 114], [61, 94, 114]
[32, 61, 114], [61, 114, 116]
[32, 61, 114], [33, 61, 114]
[32, 61, 114], [61, 65, 114]
[32, 61, 114], [61, 108, 114]
[32, 61, 114], [61, 114, 121]
[32, 61, 114], [61, 114, 117]
[32, 61, 114], [61, 114, 115]
[32, 61, 114], [16, 61, 114]
[32, 61, 114], [61, 94, 114]
[61, 114, 116], [33, 61, 114]
[61, 114, 116], [61, 65, 114]
[61, 114, 116], [61, 108, 114]
[61, 114, 116], [61, 114, 121]
[61, 114, 116], [61, 114, 117]
[61, 114, 116], [61, 114, 115]
[61, 114, 116], [16, 61, 114]
[61, 114, 116], [61, 94, 114]
[33, 61, 114], [61, 65, 114]
[33, 61, 114], [61, 108, 114]
[33, 61, 114], [61, 114, 121]
[33, 61, 114], [61, 114, 117]
[33, 61, 114], [61, 114, 115]
[33, 61, 114], [16, 61, 114]
[33, 61, 114], [61, 94, 114]
[61, 65, 114], [61, 108, 114]
[61, 65, 114], [61, 114, 121]
[61, 65, 114], [61, 114, 117]
[61, 65, 114], [61, 114, 115]
[61, 65, 114], [16, 61, 114]
[61, 65, 114], [61, 94, 114]
[61, 108, 114], [61, 114, 121]
[61, 108, 114], [61, 114, 117]
[61, 108, 114], [61, 114, 115]
[61, 108, 114], [16, 61, 114]
[61, 108, 114], [61, 94, 114]
[61, 114, 121], [61, 114, 117]
[61, 114, 121], [61, 114, 115]
[61, 114, 121], [16, 61, 114]
[61, 114, 121], [61, 94, 114]
[61, 114, 117], [61, 114, 115]
[61, 114, 117], [16, 61, 114]
[61, 114, 117], [61, 94, 114]
[61, 114, 115], [16, 61, 114]
[61, 114, 115], [61, 94, 114]
[16, 61, 114], [61, 94, 114]
[102, 103, 131], [102, 131, 167]
[102, 103, 131], [81, 103, 131]
[102, 103, 131], [71, 103, 131]
[81, 103, 131], [71, 103, 131]
[51, 173, 196], [173, 196, 314]
[51, 173, 196], [173, 196, 260]
[51, 173, 196], [73, 173, 196]
[51, 173, 196], [22, 173, 196]
[173, 196, 314], [173, 196, 260]
[173, 196, 314], [73, 173, 196]
[173, 196, 314], [22, 173, 196]
[173, 196, 260], [73, 173, 196]
[173, 196, 260], [22, 173, 196]
[73, 173, 196], [22, 173, 196]
[104, 105, 243], [89, 104, 105]
[104, 105, 243], [20, 104, 105]
[104, 105, 243], [104, 105, 296]
[104, 105, 243], [104, 105, 150]
[104, 105, 243], [104, 105, 293]
[89, 104, 105], [20, 104, 105]
[89, 104, 105], [104, 105, 296]
[89, 104, 105], [104, 105, 150]
[89, 104, 105], [104, 105, 293]
[20, 104, 105], [104, 105, 296]
[20, 104, 105], [104, 105, 150]
[20, 104, 105], [104, 105, 293]
[104, 105, 296], [104, 105, 150]
[104, 105, 296], [104, 105, 293]
[104, 105, 150], [104, 105, 293]
[104, 105, 243], [104, 112, 243]
[104, 105, 243], [105, 243, 298]
[104, 105, 243], [105, 134, 243]
[104, 105, 243], [105, 112, 243]
[105, 243, 298], [105, 134, 243]
[105, 243, 298], [105, 112, 243]
[105, 134, 243], [105, 112, 243]
[173, 260, 314], [173, 196, 314]
[173, 260, 314], [51, 173, 314]
[173, 196, 314], [51, 173, 314]
[173, 260, 314], [72, 260, 314]
[173, 260, 314], [196, 260, 314]
[72, 260, 314], [196, 260, 314]
[144, 145, 285], [144, 269, 285]
[144, 145, 285], [9, 144, 285]
[144, 145, 285], [144, 166, 285]
[144, 269, 285], [9, 144, 285]
[144, 269, 285], [144, 166, 285]
[9, 144, 285], [144, 166, 285]
[144, 145, 285], [145, 251, 285]
[144, 145, 285], [145, 166, 285]
[144, 145, 285], [145, 269, 285]
[145, 251, 285], [145, 166, 285]
[145, 251, 285], [145, 269, 285]
[145, 166, 285], [145, 269, 285]
[172, 205, 258], [172, 205, 299]
[172, 205, 258], [172, 205, 265]
[172, 205, 258], [9, 172, 205]
[172, 205, 258], [141, 172, 205]
[172, 205, 258], [172, 202, 205]
[172, 205, 299], [172, 205, 265]
[172, 205, 299], [9, 172, 205]
[172, 205, 299], [141, 172, 205]
[172, 205, 299], [172, 202, 205]
[172, 205, 265], [9, 172, 205]
[172, 205, 265], [141, 172, 205]
[172, 205, 265], [172, 202, 205]
[9, 172, 205], [141, 172, 205]
[9, 172, 205], [172, 202, 205]
[141, 172, 205], [172, 202, 205]
[202, 205, 291], [202, 291, 292]
[202, 205, 291], [202, 291, 300]
[202, 205, 291], [9, 202, 291]
[202, 291, 292], [202, 291, 300]
[202, 291, 292], [9, 202, 291]
[202, 291, 300], [9, 202, 291]
[92, 107, 108], [92, 108, 114]
[92, 107, 108], [8, 92, 108]
[92, 107, 108], [92, 94, 108]
[92, 107, 108], [66, 92, 108]
[92, 108, 114], [8, 92, 108]
[92, 108, 114], [92, 94, 108]
[92, 108, 114], [66, 92, 108]
[8, 92, 108], [92, 94, 108]
[8, 92, 108], [66, 92, 108]
[92, 94, 108], [66, 92, 108]
[27, 155, 318], [22, 27, 155]
[27, 155, 318], [21, 27, 155]
[22, 27, 155], [21, 27, 155]
[112, 217, 249], [112, 216, 217]
[112, 217, 249], [89, 112, 217]
[112, 217, 249], [6, 112, 217]
[112, 216, 217], [89, 112, 217]
[112, 216, 217], [6, 112, 217]
[89, 112, 217], [6, 112, 217]
[112, 217, 249], [112, 113, 249]
[112, 217, 249], [18, 217, 249]
[98, 100, 174], [98, 100, 201]
[142, 281, 313], [142, 301, 313]
[142, 281, 313], [142, 305, 313]
[142, 281, 313], [142, 287, 313]
[142, 281, 313], [142, 172, 313]
[142, 301, 313], [142, 305, 313]
[142, 301, 313], [142, 287, 313]
[142, 301, 313], [142, 172, 313]
[142, 305, 313], [142, 287, 313]
[142, 305, 313], [142, 172, 313]
[142, 287, 313], [142, 172, 313]
[33, 65, 116], [33, 114, 116]
[33, 65, 116], [33, 115, 116]
[33, 65, 116], [32, 33, 116]
[33, 114, 116], [33, 115, 116]
[33, 114, 116], [32, 33, 116]
[33, 115, 116], [32, 33, 116]
[33, 65, 116], [65, 115, 116]
[33, 65, 116], [65, 114, 116]
[33, 65, 116], [61, 65, 116]
[33, 65, 116], [64, 65, 116]
[33, 65, 116], [65, 116, 117]
[65, 115, 116], [65, 114, 116]
[65, 115, 116], [61, 65, 116]
[65, 115, 116], [64, 65, 116]
[65, 115, 116], [65, 116, 117]
[65, 114, 116], [61, 65, 116]
[65, 114, 116], [64, 65, 116]
[65, 114, 116], [65, 116, 117]
[61, 65, 116], [64, 65, 116]
[61, 65, 116], [65, 116, 117]
[64, 65, 116], [65, 116, 117]
[30, 122, 193], [30, 83, 122]
[30, 122, 193], [30, 82, 122]
[30, 83, 122], [30, 82, 122]
[131, 279, 318], [153, 279, 318]
[281, 293, 305], [9, 281, 293]
[281, 293, 305], [142, 281, 293]
[281, 293, 305], [281, 293, 296]
[281, 293, 305], [280, 281, 293]
[281, 293, 305], [235, 281, 293]
[9, 281, 293], [142, 281, 293]
[9, 281, 293], [281, 293, 296]
[9, 281, 293], [280, 281, 293]
[9, 281, 293], [235, 281, 293]
[142, 281, 293], [281, 293, 296]
[142, 281, 293], [280, 281, 293]
[142, 281, 293], [235, 281, 293]
[281, 293, 296], [280, 281, 293]
[281, 293, 296], [235, 281, 293]
[280, 281, 293], [235, 281, 293]
[281, 293, 305], [142, 281, 305]
[281, 293, 305], [272, 281, 305]
[281, 293, 305], [217, 281, 305]
[281, 293, 305], [281, 287, 305]
[142, 281, 305], [272, 281, 305]
[142, 281, 305], [217, 281, 305]
[142, 281, 305], [281, 287, 305]
[272, 281, 305], [217, 281, 305]
[272, 281, 305], [281, 287, 305]
[217, 281, 305], [281, 287, 305]
[74, 75, 151], [74, 75, 102]
[74, 75, 151], [74, 75, 169]
[74, 75, 151], [26, 74, 75]
[74, 75, 151], [74, 75, 149]
